"혈액원별(1)","혈액원별(2)",성별(1),2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025,2025
"대한적십자사","대구·경북",계,260227,21740,8.4,18616,7.2,22959,8.8,21872,8.4,23114,8.9,20104,7.7,23384,9.0,20470,7.9,20717,8.0,23802,9.1,23142,8.9,20307,7.8,236895,18967,8.0,16956,7.2,20829,8.8,20312,8.6,20312,8.6,17402,7.3,19446,8.2,19414,8.2,19486,8.2,20511,8.7,21751,9.2,21509,9.1,240774,17099,7.1,17997,7.5,21158,8.8,19006,7.9,23245,9.7,19493,8.1,20529,8.5,20430,8.5,21324,8.9,18072,7.5,20677,8.6,21744,9.0,246155,18898,7.7,16506,6.7,21305,8.7,20156,8.2,22584,9.2,19483,7.9,19644,8.0,20555,8.4,19282,7.8,21678,8.8,24693,10.0,21371,8.7,232481,19477,8.4,16014,6.9,20039,8.6,19916,8.6,21010,9.0,19225,8.3,20463,8.8,19117,8.2,17517,7.5,19240,8.3,20480,8.8,19983,8.6,196373,17335,8.8,13270,6.8,10023,5.1,11465,5.8,16050,8.2,16322,8.3,17115,8.7,19948,10.2,17387,8.9,17976,9.2,19578,10.0,19904,10.1,225330,18370,8.2,16217,7.2,20089,8.9,18494,8.2,19967,8.9,18101,8.0,17907,7.9,16953,7.5,18859,8.4,18434,8.2,21311,9.5,20628,9.2,225154,16335,7.3,15293,6.8,17707,7.9,19145,8.5,21705,9.6,17949,8.0,14711,6.5,19052,8.5,19595,8.7,20574,9.1,22688,10.1,20400,9.1,229715,16650,7.2,17965,7.8,19150,8.3,18804,8.2,21368,9.3,18117,7.9,18735,8.2,19634,8.5,18581,8.1,20363,8.9,20742,9.0,19606,8.5,241369,19206,8.0,17138,7.1,18555,7.7,18623,7.7,21098,8.7,19654,8.1,20374,8.4,20365,8.4,20549,8.5,21005,8.7,23106,9.6,21696,9.0,242054,17906,7.4,18322,7.6,20755,8.6,19962,8.2,23019,9.5,19781,8.2,21571,8.9,20917,8.6,20529,8.5,18470,7.6,19539,8.1,21283,8.8
"대한적십자사","대구·경북",남자,177684,16256,9.1,13639,7.7,15334,8.6,14272,8.0,15779,8.9,13501,7.6,16975,9.6,14525,8.2,12744,7.2,15558,8.8,14985,8.4,14116,7.9,168424,14324,8.5,12289,7.3,14562,8.6,14501,8.6,14148,8.4,12328,7.3,13928,8.3,14469,8.6,13426,8.0,14139,8.4,14743,8.8,15567,9.2,172578,13139,7.6,13140,7.6,14869,8.6,13477,7.8,16769,9.7,13848,8.0,14750,8.5,15070,8.7,14713,8.5,13036,7.6,14414,8.4,15353,8.9,176709,14496,8.2,12163,6.9,14993,8.5,14317,8.1,15432,8.7,14260,8.1,14608,8.3,15056,8.5,13518,7.6,15237,8.6,17138,9.7,15491,8.8,167290,14675,8.8,11842,7.1,14025,8.4,14309,8.6,14429,8.6,13731,8.2,15014,9.0,13924,8.3,12344,7.4,13865,8.3,14334,8.6,14798,8.8,139286,13093,9.4,9398,6.7,7719,5.5,8239,5.9,11079,8.0,11527,8.3,12140,8.7,13714,9.8,11830,8.5,12704,9.1,13858,9.9,13985,10.0,159155,13078,8.2,11211,7.0,13717,8.6,13600,8.5,13619,8.6,12807,8.0,12199,7.7,12217,7.7,13932,8.8,13466,8.5,14719,9.2,14590,9.2,158967,12196,7.7,11115,7.0,12104,7.6,13146,8.3,14788,9.3,12702,8.0,10496,6.6,13584,8.5,13324,8.4,14338,9.0,15990,10.1,15184,9.6,167443,12363,7.4,13245,7.9,13702,8.2,14080,8.4,15310,9.1,13292,7.9,13492,8.1,13850,8.3,13611,8.1,15264,9.1,15169,9.1,14065,8.4,174860,14256,8.2,12250,7.0,13612,7.8,13928,8.0,14905,8.5,14310,8.2,14927,8.5,15386,8.8,14657,8.4,15623,8.9,15920,9.1,15086,8.6,167713,12863,7.7,13012,7.8,14527,8.7,13753,8.2,15114,9.0,13557,8.1,14817,8.8,15042,9.0,13881,8.3,13140,7.8,13582,8.1,14425,8.6
"대한적십자사","대구·경북",여자,82543,5484,6.6,4977,6.0,7625,9.2,7600,9.2,7335,8.9,6603,8.0,6409,7.8,5945,7.2,7973,9.7,8244,10.0,8157,9.9,6191,7.5,68471,4643,6.8,4667,6.8,6267,9.2,5811,8.5,6164,9.0,5074,7.4,5518,8.1,4945,7.2,6060,8.9,6372,9.3,7008,10.2,5942,8.7,68196,3960,5.8,4857,7.1,6289,9.2,5529,8.1,6476,9.5,5645,8.3,5779,8.5,5360,7.9,6611,9.7,5036,7.4,6263,9.2,6391,9.4,69446,4402,6.3,4343,6.3,6312,9.1,5839,8.4,7152,10.3,5223,7.5,5036,7.3,5499,7.9,5764,8.3,6441,9.3,7555,10.9,5880,8.5,65191,4802,7.4,4172,6.4,6014,9.2,5607,8.6,6581,10.1,5494,8.4,5449,8.4,5193,8.0,5173,7.9,5375,8.2,6146,9.4,5185,8.0,57087,4242,7.4,3872,6.8,2304,4.0,3226,5.7,4971,8.7,4795,8.4,4975,8.7,6234,10.9,5557,9.7,5272,9.2,5720,10.0,5919,10.4,66175,5292,8.0,5006,7.6,6372,9.6,4894,7.4,6348,9.6,5294,8.0,5708,8.6,4736,7.2,4927,7.4,4968,7.5,6592,10.0,6038,9.1,66187,4139,6.3,4178,6.3,5603,8.5,5999,9.1,6917,10.5,5247,7.9,4215,6.4,5468,8.3,6271,9.5,6236,9.4,6698,10.1,5216,7.9,62272,4287,6.9,4720,7.6,5448,8.7,4724,7.6,6058,9.7,4825,7.7,5243,8.4,5784,9.3,4970,8.0,5099,8.2,5573,8.9,5541,8.9,66509,4950,7.4,4888,7.3,4943,7.4,4695,7.1,6193,9.3,5344,8.0,5447,8.2,4979,7.5,5892,8.9,5382,8.1,7186,10.8,6610,9.9,74341,5043,6.8,5310,7.1,6228,8.4,6209,8.4,7905,10.6,6224,8.4,6754,9.1,5875,7.9,6648,8.9,5330,7.2,5957,8.0,6858,9.2
"대한적십자사","인천",계,180847,15994,8.8,13569,7.5,15313,8.5,14409,8.0,17622,9.7,14941,8.3,15982,8.8,15772,8.7,14669,8.1,14719,8.1,13277,7.3,14580,8.1,161744,15224,9.4,11243,7.0,13622,8.4,12844,7.9,13249,8.2,12588,7.8,13991,8.7,13063,8.1,12600,7.8,14138,8.7,13968,8.6,15214,9.4,163533,13507,8.3,13132,8.0,13973,8.5,13428,8.2,14881,9.1,13227,8.1,14455,8.8,13678,8.4,13273,8.1,12742,7.8,12506,7.6,14731,9.0,157317,13928,8.9,11781,7.5,14375,9.1,12750,8.1,13403,8.5,11655,7.4,13851,8.8,12445,7.9,12560,8.0,13163,8.4,14424,9.2,12982,8.3,158392,13095,8.3,11212,7.1,12449,7.9,12417,7.8,13308,8.4,12874,8.1,14151,8.9,14171,8.9,12537,7.9,14597,9.2,12912,8.2,14669,9.3,165074,12516,7.6,12028,7.3,13997,8.5,13440,8.1,15184,9.2,14056,8.5,15046,9.1,13753,8.3,13917,8.4,12649,7.7,13576,8.2,14912,9.0,166763,13807,8.3,12461,7.5,13448,8.1,13676,8.2,14000,8.4,12385,7.4,13641,8.2,15356,9.2,13321,8.0,14321,8.6,14549,8.7,15798,9.5,170709,12842,7.5,13225,7.7,12799,7.5,15164,8.9,15162,8.9,14069,8.2,14508,8.5,13671,8.0,13787,8.1,15198,8.9,14632,8.6,15652,9.2,176839,13673,7.7,14112,8.0,14198,8.0,13141,7.4,15397,8.7,14446,8.2,16720,9.5,15458,8.7,13885,7.9,14820,8.4,14625,8.3,16364,9.3,187281,15366,8.2,14417,7.7,14997,8.0,14801,7.9,15844,8.5,15897,8.5,16804,9.0,16459,8.8,14775,7.9,15231,8.1,15864,8.5,16826,9.0,189919,14165,7.5,15065,7.9,14676,7.7,14993,7.9,15866,8.4,16277,8.6,17603,9.3,16526,8.7,15151,8.0,15467,8.1,16827,8.9,17303,9.1
"대한적십자사","인천",남자,121411,10605,8.7,9309,7.7,10387,8.6,9664,8.0,11299,9.3,10000,8.2,10895,9.0,10658,8.8,9652,7.9,9595,7.9,9123,7.5,10224,8.4,113269,10753,9.5,8241,7.3,9341,8.2,9286,8.2,9088,8.0,8944,7.9,9834,8.7,9072,8.0,8758,7.7,9628,8.5,9813,8.7,10511,9.3,115780,9690,8.4,10043,8.7,10469,9.0,9474,8.2,10026,8.7,9059,7.8,10141,8.8,9496,8.2,9322,8.1,9115,7.9,8270,7.1,10675,9.2,110801,9853,8.9,8570,7.7,10400,9.4,8749,7.9,9378,8.5,8383,7.6,9404,8.5,8601,7.8,8877,8.0,9218,8.3,9906,8.9,9462,8.5,112002,9355,8.4,8522,7.6,9110,8.1,8719,7.8,8901,7.9,9374,8.4,9386,8.4,9775,8.7,9023,8.1,9978,8.9,9234,8.2,10625,9.5,119383,9408,7.9,8770,7.3,10363,8.7,10152,8.5,10703,9.0,10152,8.5,10630,8.9,9662,8.1,9888,8.3,9123,7.6,9885,8.3,10647,8.9,119848,9913,8.3,8987,7.5,9708,8.1,9831,8.2,9813,8.2,8883,7.4,9508,7.9,11267,9.4,9784,8.2,10386,8.7,10265,8.6,11503,9.6,119983,9298,7.7,9468,7.9,8919,7.4,10058,8.4,10388,8.7,9530,7.9,10235,8.5,9565,8.0,9585,8.0,10311,8.6,10962,9.1,11664,9.7,127399,10147,8.0,10085,7.9,10223,8.0,9688,7.6,11044,8.7,10269,8.1,11284,8.9,10646,8.4,9855,7.7,11040,8.7,10887,8.5,12231,9.6,135586,11187,8.3,10441,7.7,11063,8.2,10883,8.0,11451,8.4,11072,8.2,12309,9.1,12029,8.9,10494,7.7,11428,8.4,11265,8.3,11964,8.8,135636,10550,7.8,11344,8.4,10836,8.0,11263,8.3,10859,8.0,11187,8.2,12253,9.0,11696,8.6,10546,7.8,11099,8.2,11932,8.8,12071,8.9
"대한적십자사","인천",여자,59436,5389,9.1,4260,7.2,4926,8.3,4745,8.0,6323,10.6,4941,8.3,5087,8.6,5114,8.6,5017,8.4,5124,8.6,4154,7.0,4356,7.3,48475,4471,9.2,3002,6.2,4281,8.8,3558,7.3,4161,8.6,3644,7.5,4157,8.6,3991,8.2,3842,7.9,4510,9.3,4155,8.6,4703,9.7,47753,3817,8.0,3089,6.5,3504,7.3,3954,8.3,4855,10.2,4168,8.7,4314,9.0,4182,8.8,3951,8.3,3627,7.6,4236,8.9,4056,8.5,46516,4075,8.8,3211,6.9,3975,8.5,4001,8.6,4025,8.7,3272,7.0,4447,9.6,3844,8.3,3683,7.9,3945,8.5,4518,9.7,3520,7.6,46390,3740,8.1,2690,5.8,3339,7.2,3698,8.0,4407,9.5,3500,7.5,4765,10.3,4396,9.5,3514,7.6,4619,10.0,3678,7.9,4044,8.7,45691,3108,6.8,3258,7.1,3634,8.0,3288,7.2,4481,9.8,3904,8.5,4416,9.7,4091,9.0,4029,8.8,3526,7.7,3691,8.1,4265,9.3,46915,3894,8.3,3474,7.4,3740,8.0,3845,8.2,4187,8.9,3502,7.5,4133,8.8,4089,8.7,3537,7.5,3935,8.4,4284,9.1,4295,9.2,50726,3544,7.0,3757,7.4,3880,7.6,5106,10.1,4774,9.4,4539,8.9,4273,8.4,4106,8.1,4202,8.3,4887,9.6,3670,7.2,3988,7.9,49440,3526,7.1,4027,8.1,3975,8.0,3453,7.0,4353,8.8,4177,8.4,5436,11.0,4812,9.7,4030,8.2,3780,7.6,3738,7.6,4133,8.4,51695,4179,8.1,3976,7.7,3934,7.6,3918,7.6,4393,8.5,4825,9.3,4495,8.7,4430,8.6,4281,8.3,3803,7.4,4599,8.9,4862,9.4,54283,3615,6.7,3721,6.9,3840,7.1,3730,6.9,5007,9.2,5090,9.4,5350,9.9,4830,8.9,4605,8.5,4368,8.0,4895,9.0,5232,9.6
"대한적십자사","울산",계,93740,7394,7.9,6181,6.6,8618,9.2,7595,8.1,9015,9.6,7929,8.5,8656,9.2,7450,7.9,7529,8.0,7997,8.5,7772,8.3,7604,8.1,87323,6835,7.8,6350,7.3,7559,8.7,7067,8.1,7725,8.8,6425,7.4,7362,8.4,7559,8.7,7065,8.1,7719,8.8,8004,9.2,7653,8.8,86261,6187,7.2,6204,7.2,8257,9.6,7015,8.1,8352,9.7,7211,8.4,7434,8.6,7553,8.8,7650,8.9,6237,7.2,7627,8.8,6534,7.6,86711,6661,7.7,5613,6.5,7364,8.5,7548,8.7,8683,10.0,6884,7.9,6999,8.1,7085,8.2,7368,8.5,7414,8.6,8140,9.4,6952,8.0,91599,7051,7.7,6086,6.6,8024,8.8,7850,8.6,9000,9.8,7349,8.0,7772,8.5,7496,8.2,7156,7.8,7506,8.2,8611,9.4,7698,8.4,82518,6213,7.5,6106,7.4,6070,7.4,5801,7.0,7353,8.9,7489,9.1,7894,9.6,7325,8.9,7000,8.5,6756,8.2,7694,9.3,6817,8.3,83549,6976,8.3,6211,7.4,7388,8.8,7187,8.6,7658,9.2,6651,8.0,7151,8.6,6596,7.9,6569,7.9,6357,7.6,7280,8.7,7525,9.0,87119,5797,6.7,5543,6.4,5595,6.4,7325,8.4,8199,9.4,6928,8.0,6828,7.8,7758,8.9,7578,8.7,8382,9.6,7851,9.0,9335,10.7,99261,7240,7.3,7542,7.6,7814,7.9,8341,8.4,8448,8.5,8213,8.3,8142,8.2,8900,9.0,8169,8.2,8371,8.4,9143,9.2,8938,9.0,108756,8352,7.7,8281,7.6,8154,7.5,8731,8.0,9983,9.2,8811,8.1,10157,9.3,9093,8.4,8696,8.0,8977,8.3,9993,9.2,9528,8.8,110202,7695,7.0,7976,7.2,9881,9.0,8994,8.2,9947,9.0,9582,8.7,10049,9.1,9726,8.8,9467,8.6,8131,7.4,9378,8.5,9376,8.5
"대한적십자사","울산",남자,70085,5611,8.0,4651,6.6,6321,9.0,5533,7.9,6718,9.6,5879,8.4,6616,9.4,5703,8.1,5513,7.9,5923,8.5,6010,8.6,5607,8.0,65717,5208,7.9,4818,7.3,5632,8.6,5367,8.2,5948,9.1,5201,7.9,5751,8.8,5652,8.6,5065,7.7,5720,8.7,5814,8.8,5541,8.4,65900,4894,7.4,4590,7.0,6198,9.4,5200,7.9,6172,9.4,5818,8.8,6003,9.1,5759,8.7,5745,8.7,4880,7.4,5796,8.8,4845,7.4,66006,5320,8.1,4347,6.6,5438,8.2,5779,8.8,6368,9.6,5365,8.1,5362,8.1,5343,8.1,5527,8.4,5473,8.3,6354,9.6,5330,8.1,68561,5573,8.1,4643,6.8,5969,8.7,5987,8.7,6370,9.3,5627,8.2,5677,8.3,5636,8.2,5162,7.5,5358,7.8,6707,9.8,5852,8.5,63660,4837,7.6,4727,7.4,5025,7.9,4577,7.2,5780,9.1,5877,9.2,5995,9.4,5696,8.9,5051,7.9,5154,8.1,5795,9.1,5146,8.1,63842,5508,8.6,4811,7.5,5658,8.9,5557,8.7,5794,9.1,4978,7.8,5264,8.2,5083,8.0,4980,7.8,4942,7.7,5571,8.7,5696,8.9,64183,4699,7.3,4063,6.3,4104,6.4,5260,8.2,6112,9.5,5110,8.0,5051,7.9,5548,8.6,5535,8.6,5891,9.2,5871,9.1,6939,10.8,73750,5595,7.6,5644,7.7,5956,8.1,6362,8.6,6016,8.2,6095,8.3,5979,8.1,6340,8.6,5822,7.9,6128,8.3,6997,9.5,6816,9.2,79143,6171,7.8,5850,7.4,6309,8.0,6437,8.1,7029,8.9,6569,8.3,7593,9.6,6723,8.5,6162,7.8,6561,8.3,7070,8.9,6669,8.4,79138,5658,7.1,5808,7.3,7279,9.2,6722,8.5,6886,8.7,6691,8.5,7046,8.9,6942,8.8,6873,8.7,5727,7.2,6837,8.6,6669,8.4
"대한적십자사","울산",여자,23655,1783,7.5,1530,6.5,2297,9.7,2062,8.7,2297,9.7,2050,8.7,2040,8.6,1747,7.4,2016,8.5,2074,8.8,1762,7.4,1997,8.4,21606,1627,7.5,1532,7.1,1927,8.9,1700,7.9,1777,8.2,1224,5.7,1611,7.5,1907,8.8,2000,9.3,1999,9.3,2190,10.1,2112,9.8,20361,1293,6.4,1614,7.9,2059,10.1,1815,8.9,2180,10.7,1393,6.8,1431,7.0,1794,8.8,1905,9.4,1357,6.7,1831,9.0,1689,8.3,20705,1341,6.5,1266,6.1,1926,9.3,1769,8.5,2315,11.2,1519,7.3,1637,7.9,1742,8.4,1841,8.9,1941,9.4,1786,8.6,1622,7.8,23038,1478,6.4,1443,6.3,2055,8.9,1863,8.1,2630,11.4,1722,7.5,2095,9.1,1860,8.1,1994,8.7,2148,9.3,1904,8.3,1846,8.0,18858,1376,7.3,1379,7.3,1045,5.5,1224,6.5,1573,8.3,1612,8.5,1899,10.1,1629,8.6,1949,10.3,1602,8.5,1899,10.1,1671,8.9,19707,1468,7.4,1400,7.1,1730,8.8,1630,8.3,1864,9.5,1673,8.5,1887,9.6,1513,7.7,1589,8.1,1415,7.2,1709,8.7,1829,9.3,22936,1098,4.8,1480,6.5,1491,6.5,2065,9.0,2087,9.1,1818,7.9,1777,7.7,2210,9.6,2043,8.9,2491,10.9,1980,8.6,2396,10.4,25511,1645,6.4,1898,7.4,1858,7.3,1979,7.8,2432,9.5,2118,8.3,2163,8.5,2560,10.0,2347,9.2,2243,8.8,2146,8.4,2122,8.3,29613,2181,7.4,2431,8.2,1845,6.2,2294,7.7,2954,10.0,2242,7.6,2564,8.7,2370,8.0,2534,8.6,2416,8.2,2923,9.9,2859,9.7,31064,2037,6.6,2168,7.0,2602,8.4,2272,7.3,3061,9.9,2891,9.3,3003,9.7,2784,9.0,2594,8.4,2404,7.7,2541,8.2,2707,8.7
"대한적십자사","경기",계,218748,17143,7.8,14288,6.5,18431,8.4,17549,8.0,19519,8.9,15805,7.2,20526,9.4,18399,8.4,17843,8.2,19853,9.1,18997,8.7,20395,9.3,205267,18710,9.1,14588,7.1,18119,8.8,17624,8.6,17931,8.7,15501,7.6,18005,8.8,16012,7.8,16640,8.1,18077,8.8,16520,8.0,17540,8.5,210813,17042,8.1,15506,7.4,18517,8.8,17124,8.1,19969,9.5,16397,7.8,18641,8.8,17977,8.5,17689,8.4,15172,7.2,17579,8.3,19200,9.1,203912,17904,8.8,14941,7.3,17943,8.8,16761,8.2,17573,8.6,15719,7.7,17484,8.6,16300,8.0,15584,7.6,17545,8.6,18842,9.2,17316,8.5,211170,18167,8.6,16195,7.7,16794,8.0,17829,8.4,18626,8.8,17131,8.1,19006,9.0,17373,8.2,15362,7.3,18150,8.6,18622,8.8,17915,8.5,225902,16008,7.1,17222,7.6,17506,7.7,16427,7.3,19730,8.7,19693,8.7,20879,9.2,18793,8.3,19236,8.5,18860,8.3,19736,8.7,21812,9.7,225736,18715,8.3,16592,7.4,19519,8.6,18552,8.2,20186,8.9,17700,7.8,19394,8.6,19409,8.6,17717,7.8,18568,8.2,18818,8.3,20566,9.1,216807,16045,7.4,16231,7.5,16833,7.8,19461,9.0,19619,9.0,16895,7.8,17870,8.2,17160,7.9,18259,8.4,18635,8.6,18757,8.7,21042,9.7,225163,18010,8.0,18408,8.2,18891,8.4,16693,7.4,19054,8.5,17723,7.9,19206,8.5,19271,8.6,17561,7.8,20012,8.9,19469,8.6,20865,9.3,227219,19179,8.4,17726,7.8,18596,8.2,18159,8.0,19082,8.4,18220,8.0,19817,8.7,19585,8.6,17828,7.8,19301,8.5,19907,8.8,19819,8.7,233489,17349,7.4,18113,7.8,19469,8.3,19551,8.4,20942,9.0,19181,8.2,22044,9.4,19119,8.2,19212,8.2,18750,8.0,19131,8.2,20628,8.8
"대한적십자사","경기",남자,159274,12544,7.9,10752,6.8,13729,8.6,12863,8.1,13776,8.6,11801,7.4,14502,9.1,13632,8.6,13321,8.4,14055,8.8,13436,8.4,14863,9.3,154592,14615,9.5,11146,7.2,13478,8.7,13559,8.8,12822,8.3,11713,7.6,13275,8.6,12433,8.0,12841,8.3,13276,8.6,12164,7.9,13270,8.6,159730,13441,8.4,11768,7.4,14146,8.9,12988,8.1,14567,9.1,12680,7.9,13893,8.7,13695,8.6,13426,8.4,11537,7.2,12985,8.1,14604,9.1,156393,13848,8.9,11376,7.3,13936,8.9,12958,8.3,13146,8.4,12144,7.8,13589,8.7,12772,8.2,11868,7.6,13324,8.5,14317,9.2,13115,8.4,158935,14044,8.8,12759,8.0,13055,8.2,13628,8.6,13283,8.4,12840,8.1,13951,8.8,13196,8.3,11661,7.3,13415,8.4,13685,8.6,13418,8.4,171193,12468,7.3,12979,7.6,13607,7.9,12510,7.3,14470,8.5,14904,8.7,15866,9.3,14219,8.3,14484,8.5,14523,8.5,15037,8.8,16126,9.4,168602,14103,8.4,12293,7.3,14695,8.7,13808,8.2,15086,8.9,13124,7.8,14035,8.3,14695,8.7,13151,7.8,14120,8.4,14218,8.4,15274,9.1,158940,12210,7.7,11990,7.5,12254,7.7,13697,8.6,14174,8.9,12299,7.7,13042,8.2,12298,7.7,12849,8.1,13895,8.7,14147,8.9,16085,10.1,169324,13787,8.1,13442,7.9,14334,8.5,12642,7.5,14262,8.4,13433,7.9,13644,8.1,14287,8.4,13202,7.8,15264,9.0,15122,8.9,15905,9.4,170969,14370,8.4,12977,7.6,14058,8.2,13722,8.0,14371,8.4,13702,8.0,15036,8.8,14926,8.7,13340,7.8,14884,8.7,14939,8.7,14644,8.6,169300,13279,7.8,13406,7.9,14305,8.4,14285,8.4,14697,8.7,13902,8.2,15415,9.1,14012,8.3,13683,8.1,13680,8.1,13878,8.2,14758,8.7
